Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
14.0,3.543,2190.0,90.62,60.97,1H,water,13.89027
15.0,3.349,2480.0,100.15,68.77,1H,water,14.88243
16.0,3.177,2790.0,109.84,76.98,1H,water,15.87459
17.0,3.024,3110.0,119.7,85.59,1H,water,16.86675
18.0,2.886,3450.0,129.74,94.61,1H,water,17.85891
20.0,2.648,4170.0,166.7,113.83,1H,water,19.84324
22.5,2.406,5160.0,219.56,140.04,1H,water,22.32364
25.0,2.207,6240.0,269.81,168.61,1H,water,24.80405
27.5,2.043,7420.0,319.17,199.47,1H,water,27.28445
30.0,1.903,8690.0,368.41,232.57,1H,water,29.76486
32.5,1.783,10040.0,417.91,267.86,1H,water,32.24526
35.0,1.679,11480.0,467.9,305.3,1H,water,34.72567
37.5,1.588,13010.0,518.49,344.84,1H,water,37.20607
40.0,1.508,14620.0,569.75,386.43,1H,water,39.68648
45.0,1.372,18100.0,758.25,475.66,1H,water,44.64729
50.0,1.261,21890.0,935.57,572.69,1H,water,49.6081
55.0,1.169,26010.0,1110.0,677.23,1H,water,54.56891
60.0,1.091,30430.0,1280.0,789.05,1H,water,59.52972
65.0,1.025,35150.0,1450.0,907.89,1H,water,64.49052
70.0,0.9674,40160.0,1620.0,1030.0,1H,water,69.45133
80.0,0.8727,51030.0,2250.0,1300.0,1H,water,79.37295
90.0,0.7978,63000.0,2830.0,1600.0,1H,water,89.29457
100.0,0.7372,76030.0,3400.0,1920.0,1H,water,99.21619
110.0,0.6869,90060.0,3960.0,2260.0,1H,water,109.13781
120.0,0.6447,105070.0,4510.0,2620.0,1H,water,119.05943
130.0,0.6086,121010.0,5070.0,3010.0,1H,water,128.98105
140.0,0.5775,137860.0,5620.0,3410.0,1H,water,138.90267
150.0,0.5503,155580.0,6180.0,3830.0,1H,water,148.82429
160.0,0.5263,174130.0,6740.0,4270.0,1H,water,158.74591
170.0,0.5051,193500.0,7310.0,4720.0,1H,water,168.66753
180.0,0.4862,213660.0,7880.0,5190.0,1H,water,178.58915
200.0,0.4538,256190.0,9970.0,6170.0,1H,water,198.43238
225.0,0.4212,313320.0,12900.0,7470.0,1H,water,223.23643
250.0,0.3949,374550.0,15610.0,8850.0,1H,water,248.04048
275.0,0.3734,439590.0,18190.0,10290.0,1H,water,272.84453
300.0,0.3554,508140.0,20690.0,11790.0,1H,water,297.64858
325.0,0.3402,579970.0,23130.0,13340.0,1H,water,322.45262
350.0,0.3271,654830.0,25520.0,14930.0,1H,water,347.25667
375.0,0.3159,732520.0,27880.0,16570.0,1H,water,372.06072
400.0,0.306,812850.0,30200.0,18240.0,1H,water,396.86477
450.0,0.2897,980640.0,38570.0,21670.0,1H,water,446.47286
500.0,0.2768,1160000.0,46100.0,25200.0,1H,water,496.08096
550.0,0.2663,1340000.0,53100.0,28810.0,1H,water,545.68906
600.0,0.2578,1530000.0,59720.0,32460.0,1H,water,595.29715
650.0,0.2507,1730000.0,66040.0,36150.0,1H,water,644.90525
700.0,0.2447,1930000.0,72110.0,39860.0,1H,water,694.51334
800.0,0.2352,2350000.0,93410.0,47320.0,1H,water,793.72954
900.0,0.2283,2780000.0,111830.0,54770.0,1H,water,892.94573
1000.0,0.223,3220000.0,128460.0,62170.0,1H,water,992.16192
1100.0,0.219,3670000.0,143770.0,69470.0,1H,water,1091.37811
1200.0,0.2158,4130000.0,158050.0,76670.0,1H,water,1190.5943
1300.0,0.2134,4600000.0,171490.0,83750.0,1H,water,1289.8105
1400.0,0.2115,5070000.0,184210.0,90710.0,1H,water,1389.02669
1500.0,0.21,5540000.0,196300.0,97530.0,1H,water,1488.24288
1600.0,0.2088,6020000.0,207840.0,104220.0,1H,water,1587.45907
1700.0,0.2079,6500000.0,218880.0,110780.0,1H,water,1686.67527
1800.0,0.2073,6980000.0,229470.0,117200.0,1H,water,1785.89146
2000.0,0.2064,7950000.0,267530.0,129670.0,1H,water,1984.32384
2250.0,0.206,9160000.0,318190.0,144560.0,1H,water,2232.36432
2500.0,0.2061,10370000.0,361900.0,158750.0,1H,water,2480.4048
2750.0,0.2065,11580000.0,400800.0,172270.0,1H,water,2728.44528
3000.0,0.2071,12790000.0,436090.0,185180.0,1H,water,2976.48576
3250.0,0.2079,14000000.0,468520.0,197540.0,1H,water,3224.52624
3500.0,0.2088,15200000.0,498630.0,209400.0,1H,water,3472.56672
3750.0,0.2097,16390000.0,526780.0,220780.0,1H,water,3720.6072
4000.0,0.2107,17580000.0,553280.0,231740.0,1H,water,3968.64768
4500.0,0.2127,19940000.0,646730.0,252490.0,1H,water,4464.72864
5000.0,0.2148,22280000.0,726860.0,271880.0,1H,water,4960.8096
5500.0,0.2167,24590000.0,797720.0,290090.0,1H,water,5456.89056
6000.0,0.2187,26890000.0,861670.0,307270.0,1H,water,5952.97152
6500.0,0.2206,29170000.0,920190.0,323540.0,1H,water,6449.05249
7000.0,0.2224,31420000.0,974330.0,339000.0,1H,water,6945.13345
8000.0,0.2258,35880000.0,1160000.0,367840.0,1H,water,7937.29537
9000.0,0.229,40280000.0,1320000.0,394340.0,1H,water,8929.45729
10000.0,0.2319,44620000.0,1450000.0,418880.0,1H,water,9921.61921
