Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
14.0,312.6,35.63,1.17,0.7253,9Be,water,1.55345
15.0,298.8,38.9,1.26,0.7488,9Be,water,1.66441
16.0,286.1,42.32,1.36,0.7737,9Be,water,1.77537
17.0,274.6,45.88,1.45,0.7999,9Be,water,1.88633
18.0,263.9,49.59,1.55,0.8276,9Be,water,1.99729
20.0,250.1,57.37,1.9,0.8867,9Be,water,2.21921
22.5,231.5,67.76,2.41,0.9675,9Be,water,2.49662
25.0,213.7,79.0,2.9,1.06,9Be,water,2.77402
27.5,198.8,91.12,3.37,1.15,9Be,water,3.05142
30.0,186.0,104.12,3.85,1.26,9Be,water,3.32882
32.5,175.0,117.97,4.33,1.37,9Be,water,3.60622
35.0,165.4,132.66,4.81,1.5,9Be,water,3.88362
37.5,156.9,148.17,5.3,1.63,9Be,water,4.16103
40.0,149.3,164.5,5.79,1.77,9Be,water,4.43843
45.0,136.4,199.52,7.64,2.06,9Be,water,4.99323
50.0,125.7,237.7,9.37,2.39,9Be,water,5.54803
55.0,116.7,278.98,11.06,2.75,9Be,water,6.10284
60.0,108.9,323.33,12.74,3.13,9Be,water,6.65764
65.0,102.1,370.74,14.42,3.53,9Be,water,7.21245
70.0,96.13,421.19,16.12,3.97,9Be,water,7.76725
80.0,86.04,531.13,22.44,4.91,9Be,water,8.87686
90.0,77.83,653.31,28.38,5.96,9Be,water,9.98646
100.0,71.0,787.81,34.22,7.1,9Be,water,11.09607
110.0,65.23,934.73,40.1,8.36,9Be,water,12.20568
120.0,60.29,1090.0,46.07,9.71,9Be,water,13.31528
130.0,56.02,1270.0,52.17,11.18,9Be,water,14.42489
140.0,52.31,1450.0,58.42,12.74,9Be,water,15.5345
150.0,49.05,1650.0,64.84,14.42,9Be,water,16.6441
160.0,46.19,1860.0,71.41,16.21,9Be,water,17.75371
170.0,43.66,2080.0,78.14,18.1,9Be,water,18.86332
180.0,41.42,2320.0,85.03,20.1,9Be,water,19.97293
200.0,37.67,2820.0,111.38,24.42,9Be,water,22.19214
225.0,34.06,3520.0,149.09,30.38,9Be,water,24.96616
250.0,31.37,4280.0,184.47,36.92,9Be,water,27.74017
275.0,29.3,5110.0,218.52,43.97,9Be,water,30.51419
300.0,27.27,5990.0,252.1,51.51,9Be,water,33.28821
325.0,25.54,6940.0,285.82,59.55,9Be,water,36.06223
350.0,24.04,7950.0,319.83,68.09,9Be,water,38.83624
375.0,22.72,9020.0,354.2,77.12,9Be,water,41.61026
400.0,21.56,10150.0,388.98,86.62,9Be,water,44.38428
450.0,19.6,12580.0,520.14,107.04,9Be,water,49.93231
500.0,18.01,15240.0,642.94,129.27,9Be,water,55.48035
550.0,16.69,18130.0,762.35,153.24,9Be,water,61.02838
600.0,15.58,21230.0,880.5,178.9,9Be,water,66.57642
650.0,14.63,24540.0,998.41,206.19,9Be,water,72.12445
700.0,13.81,28060.0,1120.0,235.06,9Be,water,77.67249
800.0,12.46,35680.0,1550.0,297.35,9Be,water,88.76856
900.0,11.39,44080.0,1960.0,365.41,9Be,water,99.86463
1000.0,10.53,53210.0,2350.0,438.88,9Be,water,110.9607
1100.0,9.817,63040.0,2730.0,517.47,9Be,water,122.05677
1200.0,9.219,73550.0,3110.0,600.88,9Be,water,133.15284
1300.0,8.709,84710.0,3490.0,688.85,9Be,water,144.24891
1400.0,8.269,96490.0,3870.0,781.13,9Be,water,155.34498
1500.0,7.886,108870.0,4250.0,877.5,9Be,water,166.44105
1600.0,7.549,121830.0,4640.0,977.73,9Be,water,177.53712
1700.0,7.251,135340.0,5020.0,1080.0,9Be,water,188.63319
1800.0,6.984,149390.0,5400.0,1190.0,9Be,water,199.72926
2000.0,6.53,179000.0,6840.0,1410.0,9Be,water,221.9214
2250.0,6.073,218700.0,8860.0,1710.0,9Be,water,249.66157
2500.0,5.707,261170.0,10710.0,2020.0,9Be,water,277.40174
2750.0,5.406,306180.0,12470.0,2350.0,9Be,water,305.14192
3000.0,5.156,353520.0,14170.0,2690.0,9Be,water,332.88209
3250.0,4.945,403030.0,15810.0,3040.0,9Be,water,360.62227
3500.0,4.764,454530.0,17420.0,3400.0,9Be,water,388.36244
3750.0,4.608,507880.0,18990.0,3770.0,9Be,water,416.10262
4000.0,4.472,562940.0,20540.0,4150.0,9Be,water,443.84279
4500.0,4.248,677650.0,26190.0,4920.0,9Be,water,499.32314
5000.0,4.071,797880.0,31250.0,5710.0,9Be,water,554.80349
5500.0,3.929,922880.0,35920.0,6510.0,9Be,water,610.28384
6000.0,3.813,1050000.0,40320.0,7320.0,9Be,water,665.76419
6500.0,3.717,1180000.0,44500.0,8140.0,9Be,water,721.24454
7000.0,3.637,1320000.0,48500.0,8950.0,9Be,water,776.72488
8000.0,3.511,1600000.0,62630.0,10590.0,9Be,water,887.68558
9000.0,3.42,1890000.0,74780.0,12220.0,9Be,water,998.64628
10000.0,3.352,2180000.0,85690.0,13830.0,9Be,water,1109.60698
