Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
1.7,627.621,4.46,0.2157,0.2894,9Be,CR39,0.18863
1.8,637.184,4.62,0.2177,0.2921,9Be,CR39,0.19973
2.0,652.118,4.93,0.2234,0.2971,9Be,CR39,0.22192
2.25,664.301,5.31,0.2312,0.3027,9Be,CR39,0.24966
2.5,670.982,5.68,0.2384,0.3078,9Be,CR39,0.2774
2.75,673.471,6.05,0.2453,0.3125,9Be,CR39,0.30514
3.0,673.078,6.42,0.252,0.317,9Be,CR39,0.33288
3.25,670.458,6.79,0.2584,0.3212,9Be,CR39,0.36062
3.5,666.135,7.17,0.2648,0.3252,9Be,CR39,0.38836
3.75,660.633,7.54,0.271,0.3291,9Be,CR39,0.4161
4.0,654.345,7.92,0.2772,0.3329,9Be,CR39,0.44384
4.5,639.673,8.69,0.2996,0.3403,9Be,CR39,0.49932
5.0,623.429,9.49,0.3214,0.3475,9Be,CR39,0.5548
5.5,606.53,10.3,0.3428,0.3545,9Be,CR39,0.61028
6.0,589.5,11.13,0.364,0.3616,9Be,CR39,0.66576
6.5,572.47,11.99,0.3852,0.3686,9Be,CR39,0.72124
7.0,555.964,12.88,0.4065,0.3758,9Be,CR39,0.77672
8.0,524.524,14.73,0.4859,0.3903,9Be,CR39,0.88769
9.0,495.573,16.69,0.5618,0.4055,9Be,CR39,0.99865
10.0,469.373,18.76,0.636,0.4214,9Be,CR39,1.10961
11.0,445.531,20.94,0.7095,0.4381,9Be,CR39,1.22057
12.0,423.785,23.24,0.7828,0.4557,9Be,CR39,1.33153
13.0,404.135,25.66,0.8565,0.4743,9Be,CR39,1.44249
14.0,386.188,28.19,0.9306,0.4938,9Be,CR39,1.55345
15.0,369.813,30.83,1.01,0.5143,9Be,CR39,1.66441
16.0,354.748,33.59,1.08,0.5359,9Be,CR39,1.77537
17.0,340.862,36.47,1.16,0.5586,9Be,CR39,1.88633
18.0,328.024,39.45,1.24,0.5823,9Be,CR39,1.99729
20.0,309.946,45.72,1.53,0.6326,9Be,CR39,2.21921
22.5,286.497,54.11,1.94,0.7006,9Be,CR39,2.49662
25.0,265.275,63.18,2.33,0.7749,9Be,CR39,2.77402
27.5,247.328,72.93,2.71,0.8554,9Be,CR39,3.05142
30.0,231.739,83.37,3.1,0.942,9Be,CR39,3.32882
32.5,218.115,94.49,3.48,1.03,9Be,CR39,3.60622
35.0,206.063,106.28,3.87,1.13,9Be,CR39,3.88362
37.5,195.321,118.74,4.26,1.24,9Be,CR39,4.16103
40.0,185.627,131.87,4.65,1.35,9Be,CR39,4.43843
45.0,169.121,160.08,6.14,1.59,9Be,CR39,4.99323
50.0,155.366,190.92,7.55,1.85,9Be,CR39,5.54803
55.0,143.707,224.39,8.93,2.13,9Be,CR39,6.10284
60.0,133.62,260.46,10.3,2.43,9Be,CR39,6.65764
65.0,125.0002,299.13,11.68,2.76,9Be,CR39,7.21245
70.0,117.4153,340.39,13.08,3.11,9Be,CR39,7.76725
80.0,104.7345,430.55,18.31,3.86,9Be,CR39,8.87686
90.0,94.6082,531.0,23.21,4.71,9Be,CR39,9.98646
100.0,86.329,641.63,28.04,5.64,9Be,CR39,11.09607
110.0,79.4515,762.36,32.88,6.65,9Be,CR39,12.20568
120.0,73.6613,893.05,37.77,7.74,9Be,CR39,13.31528
130.0,68.7226,1030.0,42.74,8.92,9Be,CR39,14.42489
140.0,64.4651,1180.0,47.79,10.17,9Be,CR39,15.5345
150.0,60.7578,1340.0,52.93,11.51,9Be,CR39,16.6441
160.0,57.509,1510.0,58.16,12.92,9Be,CR39,17.75371
170.0,54.627,1690.0,63.47,14.41,9Be,CR39,18.86332
180.0,52.0725,1880.0,68.87,15.97,9Be,CR39,19.97293
200.0,47.6971,2280.0,89.4,19.31,9Be,CR39,22.19214
225.0,43.2955,2830.0,118.72,23.89,9Be,CR39,24.96616
250.0,39.693,3430.0,146.39,28.89,9Be,CR39,27.74017
275.0,36.6931,4090.0,173.47,34.3,9Be,CR39,30.51419
300.0,34.1517,4790.0,200.42,40.12,9Be,CR39,33.28821
325.0,31.9771,5550.0,227.45,46.34,9Be,CR39,36.06223
350.0,30.1038,6360.0,254.68,52.94,9Be,CR39,38.83624
375.0,28.4532,7210.0,282.19,59.92,9Be,CR39,41.61026
400.0,26.9991,8110.0,310.01,67.27,9Be,CR39,44.38428
450.0,24.5363,10050.0,414.87,83.07,9Be,CR39,49.93231
500.0,22.5451,12180.0,512.99,100.26,9Be,CR39,55.48035
550.0,20.8945,14480.0,608.38,118.81,9Be,CR39,61.02838
600.0,19.5059,16960.0,702.73,138.67,9Be,CR39,66.57642
650.0,18.3138,19600.0,796.89,159.79,9Be,CR39,72.12445
700.0,17.292,22410.0,891.31,182.13,9Be,CR39,77.67249
800.0,15.6021,28500.0,1240.0,230.34,9Be,CR39,88.76856
900.0,14.2659,35200.0,1560.0,283.01,9Be,CR39,99.86463
1000.0,13.1917,42500.0,1870.0,339.88,9Be,CR39,110.9607
1100.0,12.29304,50350.0,2180.0,400.71,9Be,CR39,122.05677
1200.0,11.54372,58740.0,2490.0,465.27,9Be,CR39,133.15284
1300.0,10.90444,67650.0,2790.0,533.37,9Be,CR39,144.24891
1400.0,10.35293,77070.0,3090.0,604.81,9Be,CR39,155.34498
1500.0,9.87216,86950.0,3400.0,679.42,9Be,CR39,166.44105
1600.0,9.45034,97310.0,3700.0,757.03,9Be,CR39,177.53712
1700.0,9.07568,108100.0,4010.0,837.48,9Be,CR39,188.63319
1800.0,8.74163,119330.0,4310.0,920.63,9Be,CR39,199.72926
2000.0,8.17178,142990.0,5470.0,1090.0,9Be,CR39,221.9214
2250.0,7.598,174720.0,7080.0,1320.0,9Be,CR39,249.66157
2500.0,7.13688,208670.0,8560.0,1570.0,9Be,CR39,277.40174
2750.0,6.7596,244660.0,9970.0,1820.0,9Be,CR39,305.14192
3000.0,6.4452,282530.0,11320.0,2090.0,9Be,CR39,332.88209
3250.0,6.17927,322140.0,12640.0,2360.0,9Be,CR39,360.62227
3500.0,5.95264,363350.0,13930.0,2640.0,9Be,CR39,388.36244
3750.0,5.75614,406060.0,15190.0,2920.0,9Be,CR39,416.10262
4000.0,5.58453,450150.0,16430.0,3220.0,9Be,CR39,443.84279
4500.0,5.30157,542040.0,20960.0,3810.0,9Be,CR39,499.32314
