Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
2.75,169.776,12.82,0.4578,0.355,4He,CR39,0.68705
3.0,161.13,14.33,0.5086,0.3756,4He,CR39,0.74951
3.25,153.27,15.92,0.5595,0.3973,4He,CR39,0.81197
3.5,146.196,17.58,0.6107,0.4201,4He,CR39,0.87443
3.75,139.777,19.33,0.6623,0.4441,4He,CR39,0.93689
4.0,134.013,21.15,0.7146,0.4692,4He,CR39,0.99935
4.5,123.7033,25.04,0.9078,0.523,4He,CR39,1.12427
5.0,114.9656,29.22,1.09,0.5814,4He,CR39,1.24919
5.5,107.4593,33.72,1.27,0.6443,4He,CR39,1.37411
6.0,100.9355,38.52,1.45,0.7116,4He,CR39,1.49903
6.5,95.2108,43.61,1.62,0.7832,4He,CR39,1.62394
7.0,90.1542,49.0,1.8,0.8591,4He,CR39,1.74886
8.0,81.5868,60.66,2.46,1.02,4He,CR39,1.9987
9.0,75.7835,73.37,3.06,1.2,4He,CR39,2.24854
10.0,70.0588,87.08,3.64,1.4,4He,CR39,2.49838
11.0,65.0677,101.89,4.21,1.6,4He,CR39,2.74821
12.0,60.7971,117.78,4.79,1.82,4He,CR39,2.99805
13.0,57.116,134.73,5.38,2.06,4He,CR39,3.24789
14.0,53.9065,152.74,5.97,2.31,4He,CR39,3.49773
15.0,51.0638,171.79,6.57,2.57,4He,CR39,3.74756
16.0,48.5355,191.87,7.18,2.85,4He,CR39,3.9974
17.0,46.2692,212.96,7.8,3.14,4He,CR39,4.24724
18.0,44.2256,235.05,8.43,3.44,4He,CR39,4.49708
20.0,40.6755,282.18,10.8,4.08,4He,CR39,4.99675
22.5,37.0337,346.55,14.18,4.96,4He,CR39,5.62135
25.0,34.0469,416.92,17.39,5.91,4He,CR39,6.24594
27.5,31.5448,493.16,20.53,6.93,4He,CR39,6.87053
30.0,29.4095,575.19,23.65,8.03,4He,CR39,7.49513
32.5,27.5755,662.93,26.79,9.2,4He,CR39,8.11972
35.0,25.9773,756.3,29.95,10.44,4He,CR39,8.74432
37.5,24.5625,855.23,33.15,11.76,4He,CR39,9.36891
40.0,23.3049,959.66,36.39,13.14,4He,CR39,9.9935
45.0,21.1827,1180.0,48.52,16.1,4He,CR39,11.24269
50.0,19.4404,1430.0,59.92,19.33,4He,CR39,12.49188
55.0,17.9863,1700.0,71.05,22.83,4He,CR39,13.74107
60.0,16.7549,1990.0,82.12,26.57,4He,CR39,14.99026
65.0,15.6938,2290.0,93.21,30.57,4He,CR39,16.23944
70.0,14.7637,2620.0,104.39,34.81,4He,CR39,17.48863
80.0,13.2441,3340.0,145.82,44.02,4He,CR39,19.98701
90.0,12.0258,4130.0,184.41,54.17,4He,CR39,22.48538
100.0,11.03413,5000.0,222.08,65.24,4He,CR39,24.98376
110.0,10.20883,5940.0,259.58,77.19,4He,CR39,27.48214
120.0,9.5106,6950.0,297.25,90.02,4He,CR39,29.98051
130.0,8.91062,8040.0,335.3,103.69,4He,CR39,32.47889
140.0,8.39186,9200.0,373.81,118.2,4He,CR39,34.97726
150.0,7.93598,10420.0,412.84,133.53,4He,CR39,37.47564
160.0,7.5325,11710.0,452.42,149.66,4He,CR39,39.97402
