Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
800.0,7.52464,59910.0,2590.0,541.08,7Li,CR39,115.25717
900.0,6.90894,73770.0,3250.0,661.78,7Li,CR39,129.66431
1000.0,6.41114,88800.0,3890.0,791.34,7Li,CR39,144.07146
1100.0,5.9998,104920.0,4510.0,929.15,7Li,CR39,158.47861
1200.0,5.65527,122080.0,5130.0,1070.0,7Li,CR39,172.88575
1300.0,5.36183,140240.0,5740.0,1230.0,7Li,CR39,187.2929
1400.0,5.10769,159350.0,6350.0,1390.0,7Li,CR39,201.70004
1500.0,4.88761,179360.0,6960.0,1550.0,7Li,CR39,216.10719
1600.0,4.69373,200230.0,7570.0,1720.0,7Li,CR39,230.51434
1700.0,4.52212,221930.0,8170.0,1900.0,7Li,CR39,244.92148
1800.0,4.36885,244430.0,8780.0,2080.0,7Li,CR39,259.32863
2000.0,4.10947,291620.0,11040.0,2460.0,7Li,CR39,288.14292
2250.0,3.84878,354490.0,14190.0,2960.0,7Li,CR39,324.16078
2500.0,3.63918,421290.0,17060.0,3470.0,7Li,CR39,360.17865
2750.0,3.46888,491640.0,19770.0,4010.0,7Li,CR39,396.19651
3000.0,3.3274,565210.0,22350.0,4560.0,7Li,CR39,432.21438
3250.0,3.2095,641700.0,24850.0,5120.0,7Li,CR39,468.23224
3500.0,3.10732,720850.0,27270.0,5700.0,7Li,CR39,504.25011
3750.0,3.02086,802430.0,29630.0,6280.0,7Li,CR39,540.26797
4000.0,2.94488,886230.0,31930.0,6870.0,7Li,CR39,576.28584
4500.0,2.82174,1060000.0,40290.0,8070.0,7Li,CR39,648.32157
5000.0,2.7248,1240000.0,47710.0,9280.0,7Li,CR39,720.3573
5500.0,2.64882,1430000.0,54520.0,10500.0,7Li,CR39,792.39303
6000.0,2.58594,1620000.0,60880.0,11720.0,7Li,CR39,864.42876
6500.0,2.53485,1810000.0,66870.0,12940.0,7Li,CR39,936.46449
7000.0,2.49293,2010000.0,72570.0,14150.0,7Li,CR39,1008.50022
8000.0,2.42874,2420000.0,92610.0,16540.0,7Li,CR39,1152.57168
9000.0,2.3842,2830000.0,109730.0,18890.0,7Li,CR39,1296.64313
10000.0,2.35145,3260000.0,124970.0,21190.0,7Li,CR39,1440.71459
1e-05,0.7212,0.0006,0.0004,0.0003,7Li,water,0.0
1e-05,0.7564,0.0006,0.0005,0.0003,7Li,water,0.0
1e-05,0.7901,0.0006,0.0005,0.0003,7Li,water,0.0
1e-05,0.8223,0.0007,0.0005,0.0004,7Li,water,0.0
1e-05,0.8534,0.0007,0.0005,0.0004,7Li,water,0.0
1e-05,0.8833,0.0007,0.0005,0.0004,7Li,water,0.0
2e-05,0.9123,0.0007,0.0006,0.0004,7Li,water,0.0
2e-05,0.9404,0.0008,0.0006,0.0004,7Li,water,0.0
2e-05,0.9676,0.0008,0.0006,0.0004,7Li,water,0.0
2e-05,1.02,0.0008,0.0006,0.0004,7Li,water,0.0
2e-05,1.082,0.0009,0.0007,0.0005,7Li,water,0.0
2e-05,1.14,0.0009,0.0007,0.0005,7Li,water,0.0
3e-05,1.196,0.001,0.0007,0.0005,7Li,water,0.0
3e-05,1.249,0.0011,0.0008,0.0005,7Li,water,0.0
3e-05,1.3,0.0011,0.0008,0.0006,7Li,water,0.0
3e-05,1.349,0.0011,0.0008,0.0006,7Li,water,0.0
4e-05,1.397,0.0012,0.0008,0.0006,7Li,water,1e-05
4e-05,1.442,0.0012,0.0009,0.0006,7Li,water,1e-05
4e-05,1.53,0.0013,0.0009,0.0007,7Li,water,1e-05
5e-05,1.613,0.0014,0.001,0.0007,7Li,water,1e-05
5e-05,1.691,0.0015,0.001,0.0007,7Li,water,1e-05
6e-05,1.767,0.0016,0.0011,0.0008,7Li,water,1e-05
6e-05,1.839,0.0017,0.0011,0.0008,7Li,water,1e-05
7e-05,1.908,0.0017,0.0012,0.0009,7Li,water,1e-05
8e-05,2.04,0.0019,0.0013,0.0009,7Li,water,1e-05
9e-05,2.164,0.0021,0.0014,0.001,7Li,water,1e-05
0.0001,2.281,0.0022,0.0014,0.001,7Li,water,1e-05
0.00011,2.392,0.0023,0.0015,0.0011,7Li,water,2e-05
0.00012,2.498,0.0025,0.0016,0.0012,7Li,water,2e-05
0.00013,2.601,0.0026,0.0017,0.0012,7Li,water,2e-05
0.00014,2.699,0.0028,0.0018,0.0013,7Li,water,2e-05
0.00015,2.793,0.0029,0.0018,0.0013,7Li,water,2e-05
0.00016,2.885,0.003,0.0019,0.0014,7Li,water,2e-05
0.00017,2.974,0.0032,0.002,0.0015,7Li,water,2e-05
0.00018,3.06,0.0033,0.0021,0.0015,7Li,water,3e-05
0.0002,3.226,0.0036,0.0022,0.0016,7Li,water,3e-05
0.00022,3.421,0.0039,0.0024,0.0017,7Li,water,3e-05
0.00025,3.606,0.0042,0.0026,0.0019,7Li,water,4e-05
0.00027,3.782,0.0045,0.0027,0.002,7Li,water,4e-05
0.0003,3.95,0.0048,0.0029,0.0021,7Li,water,4e-05
0.00032,4.112,0.0051,0.0031,0.0022,7Li,water,5e-05
0.00035,4.267,0.0054,0.0032,0.0024,7Li,water,5e-05
0.00037,4.417,0.0057,0.0034,0.0025,7Li,water,5e-05
0.0004,4.562,0.006,0.0035,0.0026,7Li,water,6e-05
