 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2008.04
              Calc. date   ---> Dezember 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Lithium in  H- C- O

 Ion = Lithium [3] , Mass = 7.016 amu

 Target Density =  1.3100E+00 g/cm3 = 1.0642E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    048.65    006.62   
      C      6    032.43    052.55   
      O      8    018.92    040.84   
 ====================================
 Bragg Correction = -3.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
44.9999 eV    2.279E-02  2.593E-01      10 A         8 A         5 A   
49.9999 eV    2.402E-02  2.684E-01      11 A         8 A         6 A   
54.9999 eV    2.519E-02  2.767E-01      12 A         8 A         6 A   
59.9999 eV    2.631E-02  2.843E-01      12 A         9 A         6 A   
64.9999 eV    2.739E-02  2.913E-01      13 A         9 A         7 A   
69.9999 eV    2.842E-02  2.978E-01      14 A        10 A         7 A   
79.9999 eV    3.038E-02  3.094E-01      15 A        10 A         7 A   
89.9999 eV    3.223E-02  3.196E-01      16 A        11 A         8 A   
99.9999 eV    3.397E-02  3.285E-01      17 A        12 A         8 A   
    110 eV    3.563E-02  3.366E-01      18 A        12 A         9 A   
    120 eV    3.721E-02  3.438E-01      19 A        13 A         9 A   
    130 eV    3.873E-02  3.503E-01      20 A        14 A        10 A   
139.999 eV    4.019E-02  3.562E-01      21 A        14 A        10 A   
149.999 eV    4.160E-02  3.617E-01      23 A        15 A        11 A   
159.999 eV    4.297E-02  3.667E-01      24 A        16 A        11 A   
169.999 eV    4.429E-02  3.712E-01      25 A        16 A        12 A   
179.999 eV    4.558E-02  3.755E-01      26 A        17 A        12 A   
199.999 eV    4.804E-02  3.830E-01      28 A        18 A        13 A   
224.999 eV    5.096E-02  3.911E-01      30 A        19 A        14 A   
249.999 eV    5.371E-02  3.978E-01      33 A        21 A        15 A   
274.999 eV    5.633E-02  4.036E-01      35 A        22 A        16 A   
299.999 eV    5.884E-02  4.085E-01      37 A        23 A        17 A   
324.999 eV    6.124E-02  4.127E-01      40 A        25 A        18 A   
349.999 eV    6.355E-02  4.164E-01      42 A        26 A        19 A   
374.999 eV    6.578E-02  4.195E-01      45 A        27 A        20 A   
399.999 eV    6.794E-02  4.222E-01      47 A        28 A        21 A   
449.999 eV    7.206E-02  4.266E-01      52 A        31 A        23 A   
499.999 eV    7.596E-02  4.298E-01      56 A        33 A        24 A   
549.999 eV    7.967E-02  4.321E-01      61 A        36 A        26 A   
599.999 eV    8.321E-02  4.338E-01      65 A        38 A        28 A   
649.999 eV    8.661E-02  4.348E-01      70 A        41 A        29 A   
699.999 eV    8.988E-02  4.354E-01      74 A        43 A        31 A   
799.999 eV    9.608E-02  4.354E-01      84 A        47 A        34 A   
899.999 eV    1.019E-01  4.344E-01      93 A        52 A        38 A   
999.999 eV    1.074E-01  4.326E-01     102 A        56 A        41 A   
   1.10 keV   1.127E-01  4.303E-01     111 A        61 A        44 A   
   1.20 keV   1.177E-01  4.275E-01     120 A        65 A        47 A   
   1.30 keV   1.225E-01  4.245E-01     129 A        70 A        50 A   
   1.40 keV   1.271E-01  4.213E-01     138 A        74 A        53 A   
   1.50 keV   1.316E-01  4.179E-01     148 A        78 A        56 A   
   1.60 keV   1.359E-01  4.145E-01     157 A        83 A        59 A   
   1.70 keV   1.401E-01  4.109E-01     166 A        87 A        63 A   
   1.80 keV   1.441E-01  4.074E-01     176 A        91 A        66 A   
   2.00 keV   1.519E-01  4.002E-01     195 A       100 A        72 A   
   2.25 keV   1.611E-01  3.913E-01     218 A       110 A        79 A   
   2.50 keV   1.699E-01  3.827E-01     242 A       120 A        87 A   
   2.75 keV   1.781E-01  3.743E-01     267 A       130 A        94 A   
   3.00 keV   1.861E-01  3.662E-01     291 A       140 A       102 A   
   3.25 keV   1.937E-01  3.585E-01     316 A       150 A       109 A   
   3.50 keV   2.010E-01  3.510E-01     341 A       160 A       116 A   
   3.75 keV   2.080E-01  3.439E-01     366 A       170 A       124 A   
   4.00 keV   2.149E-01  3.371E-01     391 A       180 A       131 A   
   4.50 keV   2.279E-01  3.244E-01     442 A       199 A       146 A   
   5.00 keV   2.402E-01  3.127E-01     493 A       217 A       161 A   
   5.50 keV   2.519E-01  3.019E-01     545 A       235 A       175 A   
   6.00 keV   2.631E-01  2.919E-01     597 A       253 A       190 A   
   6.50 keV   2.739E-01  2.827E-01     649 A       270 A       204 A   
   7.00 keV   2.842E-01  2.742E-01     701 A       287 A       219 A   
   8.00 keV   3.039E-01  2.588E-01     807 A       320 A       247 A   
   9.00 keV   3.223E-01  2.453E-01     913 A       351 A       275 A   
  10.00 keV   3.397E-01  2.334E-01    1019 A       381 A       303 A   
  11.00 keV   3.563E-01  2.228E-01    1125 A       410 A       330 A   
  12.00 keV   3.722E-01  2.133E-01    1231 A       438 A       356 A   
  13.00 keV   3.873E-01  2.046E-01    1337 A       464 A       382 A   
  14.00 keV   4.020E-01  1.968E-01    1442 A       490 A       407 A   
  15.00 keV   4.156E-01  1.896E-01    1546 A       514 A       432 A   
  16.00 keV   4.289E-01  1.831E-01    1651 A       538 A       456 A   
  17.00 keV   4.418E-01  1.770E-01    1754 A       561 A       480 A   
  18.00 keV   4.543E-01  1.714E-01    1858 A       583 A       503 A   
  20.00 keV   4.785E-01  1.613E-01    2062 A       625 A       548 A   
  22.50 keV   5.073E-01  1.505E-01    2314 A       673 A       602 A   
  25.00 keV   5.347E-01  1.413E-01    2562 A       717 A       653 A   
  27.50 keV   5.609E-01  1.333E-01    2805 A       759 A       701 A   
  30.00 keV   5.862E-01  1.262E-01    3043 A       797 A       747 A   
  32.50 keV   6.106E-01  1.200E-01    3278 A       832 A       790 A   
  35.00 keV   6.342E-01  1.144E-01    3508 A       865 A       832 A   
  37.50 keV   6.571E-01  1.094E-01    3734 A       896 A       871 A   
  40.00 keV   6.794E-01  1.049E-01    3956 A       925 A       909 A   
  45.00 keV   7.223E-01  9.702E-02    4388 A       979 A       980 A   
  50.00 keV   7.632E-01  9.037E-02    4805 A      1026 A      1045 A   
  55.00 keV   8.024E-01  8.468E-02    5209 A      1069 A      1105 A   
  60.00 keV   8.400E-01  7.974E-02    5601 A      1108 A      1160 A   
  65.00 keV   8.762E-01  7.542E-02    5981 A      1143 A      1212 A   
  70.00 keV   9.111E-01  7.159E-02    6350 A      1175 A      1261 A   
  80.00 keV   9.771E-01  6.510E-02    7060 A      1233 A      1348 A   
  90.00 keV   1.039E+00  5.981E-02    7736 A      1282 A      1426 A   
 100.00 keV   1.096E+00  5.539E-02    8383 A      1326 A      1496 A   
 110.00 keV   1.150E+00  5.165E-02    9004 A      1364 A      1560 A   
 120.00 keV   1.202E+00  4.842E-02    9602 A      1397 A      1617 A   
 130.00 keV   1.250E+00  4.562E-02    1.02 um     1428 A      1670 A   
 140.00 keV   1.298E+00  4.315E-02    1.07 um     1455 A      1719 A   
 150.00 keV   1.344E+00  4.096E-02    1.13 um     1480 A      1764 A   
 160.00 keV   1.388E+00  3.901E-02    1.18 um     1503 A      1806 A   
 170.00 keV   1.433E+00  3.725E-02    1.23 um     1524 A      1846 A   
 180.00 keV   1.477E+00  3.566E-02    1.28 um     1543 A      1883 A   
 200.00 keV   1.563E+00  3.288E-02    1.38 um     1581 A      1950 A   
 225.00 keV   1.669E+00  3.001E-02    1.49 um     1622 A      2023 A   
 250.00 keV   1.773E+00  2.765E-02    1.60 um     1657 A      2088 A   
 275.00 keV   1.874E+00  2.566E-02    1.70 um     1687 A      2145 A   
 300.00 keV   1.971E+00  2.395E-02    1.80 um     1713 A      2195 A   
 325.00 keV   2.066E+00  2.248E-02    1.89 um     1736 A      2241 A   
 350.00 keV   2.157E+00  2.120E-02    1.98 um     1756 A      2282 A   
 375.00 keV   2.245E+00  2.006E-02    2.06 um     1775 A      2319 A   
 400.00 keV   2.329E+00  1.905E-02    2.14 um     1791 A      2353 A   
 450.00 keV   2.486E+00  1.733E-02    2.30 um     1827 A      2414 A   
 500.00 keV   2.629E+00  1.591E-02    2.45 um     1857 A      2467 A   
 550.00 keV   2.759E+00  1.473E-02    2.59 um     1883 A      2513 A   
 600.00 keV   2.875E+00  1.372E-02    2.72 um     1906 A      2554 A   
 650.00 keV   2.980E+00  1.285E-02    2.85 um     1927 A      2591 A   
 700.00 keV   3.073E+00  1.209E-02    2.97 um     1945 A      2624 A   
 800.00 keV   3.231E+00  1.083E-02    3.21 um     1993 A      2684 A   
 900.00 keV   3.354E+00  9.823E-03    3.44 um     2035 A      2735 A   
   1.00 MeV   3.449E+00  8.999E-03    3.67 um     2073 A      2780 A   
   1.10 MeV   3.522E+00  8.312E-03    3.88 um     2107 A      2822 A   
   1.20 MeV   3.575E+00  7.728E-03    4.10 um     2140 A      2859 A   
   1.30 MeV   3.612E+00  7.226E-03    4.31 um     2170 A      2894 A   
   1.40 MeV   3.636E+00  6.790E-03    4.52 um     2200 A      2927 A   
   1.50 MeV   3.650E+00  6.406E-03    4.73 um     2228 A      2958 A   
   1.60 MeV   3.655E+00  6.066E-03    4.94 um     2256 A      2988 A   
   1.70 MeV   3.652E+00  5.763E-03    5.15 um     2283 A      3017 A   
   1.80 MeV   3.643E+00  5.491E-03    5.35 um     2309 A      3044 A   
   2.00 MeV   3.612E+00  5.021E-03    5.77 um     2398 A      3097 A   
   2.25 MeV   3.555E+00  4.541E-03    6.30 um     2529 A      3159 A   
   2.50 MeV   3.485E+00  4.150E-03    6.85 um     2657 A      3219 A   
   2.75 MeV   3.408E+00  3.825E-03    7.40 um     2784 A      3277 A   
   3.00 MeV   3.327E+00  3.550E-03    7.96 um     2911 A      3335 A   
   3.25 MeV   3.244E+00  3.314E-03    8.54 um     3037 A      3392 A   
   3.50 MeV   3.161E+00  3.109E-03    9.14 um     3165 A      3450 A   
   3.75 MeV   3.078E+00  2.929E-03    9.75 um     3294 A      3507 A   
   4.00 MeV   2.998E+00  2.770E-03   10.38 um     3425 A      3566 A   
   4.50 MeV   2.842E+00  2.501E-03   11.68 um     3916 A      3685 A   
   5.00 MeV   2.698E+00  2.283E-03   13.06 um     4397 A      3809 A   
   5.50 MeV   2.564E+00  2.101E-03   14.51 um     4875 A      3938 A   
   6.00 MeV   2.442E+00  1.948E-03   16.03 um     5354 A      4074 A   
   6.50 MeV   2.330E+00  1.816E-03   17.63 um     5835 A      4217 A   
   7.00 MeV   2.228E+00  1.702E-03   19.31 um     6322 A      4367 A   
   8.00 MeV   2.049E+00  1.515E-03   22.88 um     8134 A      4690 A   
   9.00 MeV   1.900E+00  1.366E-03   26.74 um     9844 A      5044 A   
  10.00 MeV   1.773E+00  1.245E-03   30.90 um     1.15 um     5431 A   
  11.00 MeV   1.664E+00  1.145E-03   35.34 um     1.32 um     5851 A   
  12.00 MeV   1.570E+00  1.060E-03   40.06 um     1.48 um     6302 A   
  13.00 MeV   1.487E+00  9.878E-04   45.06 um     1.64 um     6784 A   
  14.00 MeV   1.414E+00  9.252E-04   50.32 um     1.81 um     7296 A   
  15.00 MeV   1.358E+00  8.703E-04   55.82 um     1.98 um     7835 A   
  16.00 MeV   1.302E+00  8.220E-04   61.56 um     2.14 um     8401 A   
  17.00 MeV   1.246E+00  7.789E-04   67.55 um     2.31 um     8993 A   
  18.00 MeV   1.191E+00  7.404E-04   73.81 um     2.48 um     9613 A   
  20.00 MeV   1.097E+00  6.742E-04   87.16 um     3.13 um     1.09 um  
  22.50 MeV   9.997E-01  6.071E-04  105.38 um     4.07 um     1.28 um  
  25.00 MeV   9.200E-01  5.526E-04  125.27 um     4.96 um     1.47 um  
  27.50 MeV   8.532E-01  5.076E-04  146.80 um     5.83 um     1.69 um  
  30.00 MeV   7.963E-01  4.696E-04  169.95 um     6.70 um     1.92 um  
  32.50 MeV   7.472E-01  4.371E-04  194.68 um     7.58 um     2.17 um  
  35.00 MeV   7.043E-01  4.091E-04  220.98 um     8.46 um     2.43 um  
  37.50 MeV   6.665E-01  3.845E-04  248.82 um     9.35 um     2.71 um  
  40.00 MeV   6.330E-01  3.629E-04  278.19 um    10.25 um     3.00 um  
  45.00 MeV   5.759E-01  3.265E-04  341.39 um    13.64 um     3.63 um  
  50.00 MeV   5.290E-01  2.969E-04  410.53 um    16.82 um     4.31 um  
  55.00 MeV   4.898E-01  2.725E-04  485.49 um    19.93 um     5.05 um  
  60.00 MeV   4.565E-01  2.520E-04  566.19 um    23.01 um     5.85 um  
  65.00 MeV   4.278E-01  2.344E-04  652.54 um    26.10 um     6.70 um  
  70.00 MeV   4.027E-01  2.192E-04  744.46 um    29.21 um     7.60 um  
  80.00 MeV   3.612E-01  1.943E-04  944.56 um    40.77 um     9.55 um  
  90.00 MeV   3.281E-01  1.747E-04    1.17 mm    51.54 um    11.70 um  
 100.00 MeV   3.010E-01  1.588E-04    1.41 mm    62.05 um    14.05 um  
 110.00 MeV   2.784E-01  1.456E-04    1.67 mm    72.52 um    16.60 um  
 120.00 MeV   2.593E-01  1.346E-04    1.96 mm    83.04 um    19.32 um  
 130.00 MeV   2.428E-01  1.251E-04    2.26 mm    93.66 um    22.23 um  
 140.00 MeV   2.285E-01  1.170E-04    2.58 mm   104.43 um    25.33 um  
 150.00 MeV   2.159E-01  1.099E-04    2.93 mm   115.35 um    28.59 um  
 160.00 MeV   2.048E-01  1.036E-04    3.29 mm   126.43 um    32.04 um  
 170.00 MeV   1.949E-01  9.802E-05    3.67 mm   137.68 um    35.65 um  
 180.00 MeV   1.860E-01  9.305E-05    4.07 mm   149.10 um    39.44 um  
 200.00 MeV   1.707E-01  8.453E-05    4.93 mm   192.52 um    47.51 um  
 225.00 MeV   1.551E-01  7.591E-05    6.10 mm   254.64 um    58.52 um  
 250.00 MeV   1.423E-01  6.894E-05    7.39 mm   313.32 um    70.51 um  
 275.00 MeV   1.318E-01  6.319E-05    8.78 mm   370.70 um    83.46 um  
 300.00 MeV   1.228E-01  5.835E-05   10.28 mm   427.70 um    97.34 um  
 325.00 MeV   1.152E-01  5.423E-05   11.88 mm   484.79 um   112.14 um  
 350.00 MeV   1.086E-01  5.067E-05   13.59 mm   542.23 um   127.81 um  
 375.00 MeV   1.028E-01  4.757E-05   15.40 mm   600.16 um   144.35 um  
 400.00 MeV   9.763E-02  4.483E-05   17.30 mm   658.66 um   161.74 um  
 450.00 MeV   8.898E-02  4.024E-05   21.40 mm   878.63 um   198.97 um  
 500.00 MeV   8.195E-02  3.653E-05   25.87 mm     1.08 mm   239.36 um  
 550.00 MeV   7.613E-02  3.346E-05   30.70 mm     1.28 mm   282.77 um  
 600.00 MeV   7.122E-02  3.089E-05   35.88 mm     1.48 mm   329.08 um  
 650.00 MeV   6.703E-02  2.870E-05   41.40 mm     1.68 mm   378.16 um  
 700.00 MeV   6.340E-02  2.680E-05   47.26 mm     1.87 mm   429.92 um  
 800.00 MeV   5.744E-02  2.370E-05   59.91 mm     2.59 mm   541.08 um  
 900.00 MeV   5.274E-02  2.126E-05   73.77 mm     3.25 mm   661.78 um  
   1.00 GeV   4.894E-02  1.929E-05   88.80 mm     3.89 mm   791.34 um  
   1.10 GeV   4.580E-02  1.766E-05  104.92 mm     4.51 mm   929.15 um  
   1.20 GeV   4.317E-02  1.630E-05  122.08 mm     5.13 mm     1.07 mm  
   1.30 GeV   4.093E-02  1.514E-05  140.24 mm     5.74 mm     1.23 mm  
   1.40 GeV   3.899E-02  1.413E-05  159.35 mm     6.35 mm     1.39 mm  
   1.50 GeV   3.731E-02  1.326E-05  179.36 mm     6.96 mm     1.55 mm  
   1.60 GeV   3.583E-02  1.249E-05  200.23 mm     7.57 mm     1.72 mm  
   1.70 GeV   3.452E-02  1.181E-05  221.93 mm     8.17 mm     1.90 mm  
   1.80 GeV   3.335E-02  1.120E-05  244.43 mm     8.78 mm     2.08 mm  
   2.00 GeV   3.137E-02  1.016E-05  291.62 mm    11.04 mm     2.46 mm  
   2.25 GeV   2.938E-02  9.107E-06  354.49 mm    14.19 mm     2.96 mm  
   2.50 GeV   2.778E-02  8.259E-06  421.29 mm    17.06 mm     3.47 mm  
   2.75 GeV   2.648E-02  7.559E-06  491.64 mm    19.77 mm     4.01 mm  
   3.00 GeV   2.540E-02  6.972E-06  565.21 mm    22.35 mm     4.56 mm  
   3.25 GeV   2.450E-02  6.472E-06  641.70 mm    24.85 mm     5.12 mm  
   3.50 GeV   2.372E-02  6.041E-06  720.85 mm    27.27 mm     5.70 mm  
   3.75 GeV   2.306E-02  5.666E-06  802.43 mm    29.63 mm     6.28 mm  
   4.00 GeV   2.248E-02  5.336E-06  886.23 mm    31.93 mm     6.87 mm  
   4.50 GeV   2.154E-02  4.781E-06    1.06 m     40.29 mm     8.07 mm  
   5.00 GeV   2.080E-02  4.334E-06    1.24 m     47.71 mm     9.28 mm  
   5.50 GeV   2.022E-02  3.966E-06    1.43 m     54.52 mm    10.50 mm  
   6.00 GeV   1.974E-02  3.657E-06    1.62 m     60.88 mm    11.72 mm  
   6.50 GeV   1.935E-02  3.394E-06    1.81 m     66.87 mm    12.94 mm  
   7.00 GeV   1.903E-02  3.167E-06    2.01 m     72.57 mm    14.15 mm  
   8.00 GeV   1.854E-02  2.796E-06    2.42 m     92.61 mm    16.54 mm  
   9.00 GeV   1.820E-02  2.505E-06    2.83 m    109.73 mm    18.89 mm  
  10.00 GeV   1.795E-02  2.270E-06    3.26 m    124.97 mm    21.19 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.3100E+01                 eV / Angstrom 
  1.3100E+02                keV / micron   
  1.3100E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.2309E+01                 eV / (1E15 atoms/cm2)
  5.4065E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
